,belongs_to_collection,budget_processed,budget,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue
2002,0,80000000,80000000,12,2,0,1,1,0,4,214.75,2,1,5.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,99,1,2,1,11,1,33.81818182,17,0,0,702.7647059,179,21,0,0,60,1,0,168.5,0,0,200,1,1,21,0,0,363,0,1,33,19.86073158,0.049327354,104480000,5.228837,0.27134879,16.5283171,15071514
2003,0,4000000,4000000,9.5,2,0,1,0,0,1,643,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1,3,1,1,1,46,10,0,0,1849.2,337,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.998002996,0.044955045,5584000,2.148655,0.11529417,16.73820284,18591272
2004,1,87614901,0,18,3,0,1,0,1,3,353,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,78,1,1,1,8,1,10.625,13,0,0,1311,235,14,0,0,218,0,0,606,1,0,136,0,0,81,0,0,363,0,0,681,22.01365594,0.039097744,0,12.140733,0.70480802,16.24458071,11348324
2005,0,1114000,1114000,5.666666667,3,0,1,0,0,1,620,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99,1,2,0,13,2,2.923076923,31,0,0,251.1935484,337,26,0,0,94.75,0,0,606,0,0,1451,0,0,81,0,0,349,0,0,681,0.269532062,0.048696508,933532,2.886254,1.306105733,14.77486116,2610000
2006,0,12000000,0,6.5,2,1,0,0,0,0,400,1,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,89,0,1,0,4,2,18.5,8,0,0,929.375,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,2.979109738,0.044344793,0,1.592152,0.082624208,11.70461963,121129
2007,1,5000000,5000000,10,2,0,0,0,0,0,400,1,0,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,113,0,1,0,0,0,400,14,0,0,539.2857143,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,1.247503745,0.056443556,6980000,0.191539,0.010277746,12.73762106,340312
2008,0,5000000,5000000,11.5,2,0,1,0,0,0,400,0,0,100,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,83,1,1,0,0,0,400,7,0,0,1064.857143,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,1.263864275,0.041729512,8150000,0.011574,0.000748309,15.91397967,8153677
2009,1,30000000,30000000,14.25,4,0,1,0,0,1,242,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,107,1,1,1,12,1,33.33333333,14,0,0,1385,136,10,0,0,379,0,0,606,0,0,1601,0,1,38,0,0,260,0,0,398,7.583185651,0.053795877,48900000,12.308007,0.795766133,18.06685888,70200000
2010,1,45000000,45000000,10,1,0,1,0,0,4,234.5,2,1,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,83,1,1,1,3,1,19,16,0,0,724.3125,97,127,0,0,126.3333333,0,0,46.1,0,0,107.1875,0,0,81,0,0,147,0,1,72.42857143,11.23875843,0.04147926,63630000,10.869056,0.573793404,18.76583432,141220678
2011,0,12000000,0,5,1,0,1,0,0,0,400,0,0,100,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,100,1,2,0,4,1,11.5,8,0,0,457.75,337,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,3.006009012,0.05005005,0,0.444226,0.024869121,11.51836067,100544
2012,0,100000000,100000000,7,3,1,1,0,0,5,249.4,1,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,180,1,2,1,12,3,46.5,0,0,0,7787,337,0,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,24.67814151,0.089418778,119800000,16.382422,0.842736024,19.78677417,392000694
2013,0,40000000,40000000,14,1,1,1,1,1,4,132,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,110,1,1,1,2,0,200,18,0,0,608.5,129,13,0,0,151,0,0,112.4,0,0,386.3333333,0,0,81,0,0,363,0,0,385,9.900745031,0.054726368,50080000,6.715263,0.347768053,18.72816545,136000000
2014,0,25000000,25000000,5.5,2,0,1,0,0,2,372,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,142,1,1,1,10,1,20.9,42,0,0,409.2142857,315,87,0,0,75.8,0,0,139,0,0,416.4,1,1,13,0,1,93,0,0,33.85714286,6.287669428,0.071213641,38500000,51.645403,2.782464119,17.15983666,28341469
2015,0,15000000,15000000,5,1,0,1,0,0,6,310.8333333,2,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,106,1,1,1,6,0,19,15,0,0,836.6,70,16,0,0,288,0,0,233.5,0,0,500.2,1,1,14,0,1,76,0,0,340.5,3.705401784,0.052683897,18240000,7.06378,0.369414115,15.91215196,8138788
2016,1,170000000,170000000,16.33333333,3,1,1,1,2,4,2,2,1,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,121,1,1,1,9,1,94.55555556,80,1,0,28.25,1,104,1,1,5.6,1,3,5,1,5,3.470588235,0,0,81,1,1,18,1,2,14.07692308,41.9111897,0.060079444,200600000,53.291601,2.208333571,20.46621465,773328629
2017,0,35000000,35000000,10,1,1,1,1,0,6,202.5,2,1,5.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91,1,1,1,11,2,14.63636364,13,0,0,1161.846154,95,18,0,0,240,1,1,54.4,0,0,193.8,0,1,27,0,0,187,0,0,244,8.689070068,0.045341305,45710000,7.102076,0.368559916,18.05405972,69307224
2018,0,15052202.33,0,8,3,1,1,0,0,3,413,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,101,1,1,1,25,4,15.8,16,0,0,1251.5625,166,24,0,0,379,0,0,56.83333333,0,0,385.2727273,0,0,81,0,1,64,0,0,354,3.736846879,0.050323866,0,5.993691,0.311040638,15.56325004,5741608
2019,0,7420971.583,0,5,1,1,1,0,0,6,569.3333333,3,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,1,1,0,10,0,40,27,0,0,288.4074074,337,40,0,0,379,0,0,606,0,0,800.5,0,1,45,0,0,307,0,0,170.25,1.825911454,0.049603175,0,18.577504,0.83991814,12.46980136,260354
2020,0,42000000,42000000,9.333333333,3,1,1,1,0,2,98.5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,102,1,1,1,7,1,49.71428571,55,1,0,236.8727273,2,27,0,0,379,0,1,25.5,0,1,308,1,1,11,0,1,72,0,0,247,10.375125,0.050695825,51072000,10.528173,0.550591285,17.64894891,46221189
2021,0,7897645,0,7.5,2,1,1,0,0,1,400,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,96,1,1,0,16,0,23.5625,24,0,0,634.0833333,337,15,0,0,355,0,0,606,0,0,800.5,0,0,81,0,0,137.5,0,0,133.75,1.968501317,0.047928108,0,5.32553,0.261756946,15.8820753,7897645
2022,1,20000000,20000000,9.333333333,3,1,1,0,0,3,274.6666667,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,96,1,1,1,22,2,14.59090909,96,0,1,192.6041667,153,85,0,0,261.5,0,0,125.375,0,0,305.0666667,0,0,81,0,0,139,0,0,108.4444444,4.955301938,0.047784968,25400000,10.044642,0.499664923,17.35822423,34560577
2023,0,3196621,3196621,10,1,0,0,0,0,1,527,1,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,116,0,1,0,0,0,400,13,0,0,599,337,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.787301443,0.057568238,3714473.602,6.704659,0.33544706,17.0547282,25513752
2024,1,1000000,1000000,16.5,2,0,1,0,0,2,433,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95,1,1,0,7,1,72.57142857,11,0,0,1663,337,22,0,0,379,0,0,606,0,0,591.6,0,0,81,0,0,363,0,0,79.83333333,0.253792613,0.047858942,1702000,7.314536,0.428907517,16.16685677,10499694
2025,0,440141,440141,5,1,0,0,0,0,1,400,1,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,160,0,1,0,4,3,79.5,9,0,0,865.2222222,337,11,0,0,94.75,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.109269028,0.079720977,574824.146,0.815203,0.042304694,14.78661177,2640850
2026,0,18000000,18000000,5,1,0,1,0,0,1,496,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,129,1,1,0,12,2,37.91666667,46,0,0,374.3695652,182,50,0,0,39,0,0,606,0,0,274,0,0,81,0,0,129,0,0,320.3333333,4.591368228,0.065151515,32256000,8.868558,0.61905212,16.95100482,23000000
2027,1,13000000,13000000,6,2,0,1,0,0,1,196,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,84,1,2,1,4,1,3.25,10,0,0,1329.6,337,7,0,0,379,0,0,606,0,0,510,0,1,59,0,0,183,0,0,681,3.282745385,0.042211055,20956000,14.310479,0.815199202,17.39244134,35763605
2028,1,1200000,1200000,11.25,4,1,1,0,0,2,444.5,2,1,3.5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,1,1,1,14,3,23.92857143,11,0,0,1036.454545,337,8,0,0,379,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,0.307643006,0.050632911,2258400,8.699428,0.537841422,18.541945,112892319
2029,0,2000000,2000000,8.666666667,3,0,1,0,0,1,271,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,106,1,1,1,3,0,133.3333333,27,0,0,197.2222222,337,11,0,0,189.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,666,0.481528101,0.052011776,1496000,0.632261,1,15.20180517,4000000
2030,0,52034889,4,9,3,0,1,0,0,1,242,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,89,1,1,1,13,2,26,9,0,0,865.2222222,337,25,0,0,94.75,0,0,606,0,0,800.5,0,0,11.57142857,0,0,341,0,0,340.5,12.60222488,0.043799213,3.424,1.914697,0.321114624,17.76742501,52034889
2031,0,15309302,0,5.5,2,0,1,0,0,1,400,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,122,1,2,1,5,2,53.4,54,0,0,313.7592593,102,27,0,0,161,0,0,116.8571429,0,0,179.9166667,0,1,35,0,0,240,0,0,282.5,3.804464473,0.060817547,0,7.655603,0.445067286,16.54397124,15309302
2032,0,32000000,32000000,11.25,4,0,1,0,0,1,316,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,123,1,1,1,6,0,30.16666667,15,0,0,1549.533333,119,10,0,1,63,0,1,163.5,0,0,200.25,0,0,81,0,1,96,0,0,326,8.032096257,0.061623246,48128000,5.575992,0.336578981,18.83963041,152036382
2033,0,207000000,207000000,12.66666667,3,0,1,1,1,4,53,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,187,1,1,1,10,0,40,34,0,1,412.6764706,100,38,1,1,3.5,0,0,606,1,3,22,1,1,4,1,1,3,1,1,55,51.49221709,0.093266833,277794000,19.761164,1.077835116,20.12542884,550000000
2034,0,52000000,52000000,5,1,0,1,1,0,2,191.5,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,140,1,1,1,21,0,10.80952381,27,1,0,475.5185185,32,106,0,1,35.5,1,1,48,0,0,219.6666667,1,1,25,0,1,56,0,0,56,13.06524457,0.070175439,79144000,18.761467,1.089162607,19.68829836,355237933
2035,0,120000,120000,9.5,2,0,0,0,0,1,717,1,0,15,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,130,0,0,1,10,1,73.3,17,0,0,458.0588235,337,5,0,0,379,0,0,606,0,0,1059.5,0,0,81,0,0,363,0,0,681,0.029643214,0.064612326,145920,0.485424,0.025386192,11.77529742,130000
2036,1,15000000,15000000,5.5,2,0,1,0,0,1,271,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,126,1,1,1,9,1,44.44444444,94,0,0,214.0212766,232,17,0,0,202,0,0,606,0,0,1084.5,0,0,81,0,1,69,0,0,485,3.799229466,0.063412179,24990000,11.672701,0.77688832,17.59624126,43848069
2037,0,25000000,25000000,8.333333333,3,0,1,1,0,3,221.3333333,2,1,3.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,102,1,1,1,0,0,400,19,0,0,1057.526316,245,9,0,0,333,0,0,606,0,1,493.5,0,0,81,0,0,363,0,0,485,6.237518725,0.050949051,34900000,4.439325,0.238208689,16.12940486,10113733
2038,0,23530831,0,7.666666667,3,0,1,0,0,1,776,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,104,1,4,1,6,1,66.66666667,10,0,1,1337.3,337,20,0,0,323,0,0,76.25,0,0,407.8888889,0,0,81,0,0,363,0,0,621,5.841743981,0.051818635,0,9.04083,0.469170922,16.03845822,9234510
2039,0,8199077.1,0,8.666666667,3,0,1,0,0,5,488.8,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,105,1,1,0,7,1,27.85714286,26,0,0,565.4615385,167,17,0,0,379,0,0,606,0,0,189.875,0,1,62,0,1,39,0,0,630,2.017362366,0.052083333,0,5.121894,0.231568874,12.47961269,262921
2040,1,60000000,60000000,14,4,1,1,0,1,3,167.3333333,4,1,8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,97,1,3,1,10,2,24.1,15,0,0,892.5333333,90,32,0,1,95,0,0,296.5,0,0,315.7777778,0,0,81,0,0,120,0,0,390,14.85111755,0.048258706,75120000,0.452934,0.023456412,19.52005303,300228084
2041,0,8000000,8000000,10,1,1,1,0,1,5,143.6,2,1,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,97,1,2,1,12,1,9.5,17,0,0,1080.117647,215,19,0,0,379,0,0,258,0,0,180.3,0,0,81,0,0,363,0,0,385,1.982120775,0.048282728,10160000,12.357072,0.61469542,17.18317935,29010817
2042,0,130000000,130000000,15.66666667,3,1,1,0,2,7,101.5714286,2,1,1.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,107,1,1,1,10,1,26.8,16,0,1,453.9375,132,47,0,1,8.75,0,1,8.333333333,1,3,43.22222222,1,1,3,0,0,363,0,0,101,32.14542789,0.05320736,160420000,19.201504,0.997097975,19.7342433,371940071
2043,0,75000000,75000000,10,3,0,1,0,0,3,104.6666667,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,138,1,3,1,13,1,5,54,0,0,355.5925926,114,129,0,0,94.75,0,0,303,0,0,242.4444444,0,0,81,0,1,71,0,2,18.69230769,18.71255618,0.068931069,104700000,11.34706,0.608869205,18.55748863,114660784
2044,0,2627000,2627000,9,3,0,1,0,0,1,620,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120,1,1,1,3,1,196,13,0,0,1079,287,17,0,0,126.3333333,0,0,606,0,0,1601,0,0,81,0,0,181.5,0,0,681,0.628779378,0.058708415,1681280,0.662665,0.208863274,15.49503426,5363000
2045,0,8000000,8000000,10,1,1,1,1,1,2,31,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,104,1,1,1,7,3,29.28571429,22,0,0,308.7272727,337,22,0,0,379,0,0,525,0,0,472.6666667,0,0,81,0,0,363,0,0,681,1.978180178,0.051715564,9872000,6.167646,0.320274252,16.13101197,10130000
2046,0,18554172.67,0,16.66666667,3,0,1,0,0,3,133.3333333,4,1,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,1,2,1,5,0,46.2,17,0,0,1017.705882,337,8,0,0,189.5,0,0,606,0,0,800.5,0,0,81,0,0,363,0,0,681,4.723177789,0.04641776,0,6.634939,0.421417606,15.68044784,6455530
2047,0,53000000,53000000,17.5,2,0,1,0,0,5,54.2,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,94,1,3,1,6,1,15.66666667,12,0,0,1475.166667,200,60,0,0,194.6666667,0,0,606,0,0,590.6666667,0,1,40,0,0,363,0,0,245.3333333,13.28983962,0.047070606,78758000,11.911173,0.672812496,18.7557545,139804348
2048,0,4000000,4000000,10.4,5,0,1,0,0,1,242,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,93,1,1,1,11,1,20.09090909,15,0,0,480.8,337,8,0,0,322,0,0,606,0,0,703,0,0,81,0,0,260,0,0,258.5,1.021335442,0.046993431,7240000,11.457298,0.684820964,16.9285831,22490039
2049,0,4697074.333,0,5,1,0,1,0,0,3,332,2,0,11.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,110,1,1,1,1,1,46,28,0,0,353.4285714,337,1,0,0,319,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,1.18609993,0.055276382,0,1.656115,0.094340911,14.21723535,1494399
2050,0,40000000,40000000,13,3,0,0,0,1,1,36,2,1,6.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,111,0,3,0,1,0,317,17,0,0,137.3529412,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,9.851670782,0.055086849,46480000,5.361771,0.268259775,19.76949341,385284817
2051,0,2103704,0,8,3,0,1,0,0,3,320.6666667,5,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,91,1,1,1,7,2,35.57142857,7,0,0,2135.571429,337,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.526979432,0.045545546,0,1.217192,0.068142107,12.46251557,258464
2052,1,134000,134000,6.666666667,3,0,1,0,0,1,843,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,73,1,3,1,13,1,34.53846154,8,0,0,973.375,337,13,0,0,189.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.032136111,0.035749265,90584,5.110716,0.608607964,15.20180517,4000000
2053,0,18000000,18000000,10.33333333,3,1,1,0,0,2,241.5,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,126,1,1,1,17,2,30.88235294,43,0,0,437.4418605,337,59,0,0,189.5,0,0,76.83333333,0,0,285.6666667,0,1,66,0,0,363,0,1,113.375,4.468664607,0.062780269,23508000,8.435642,0.437764888,17.86024796,57096190
2054,0,40000000,40000000,9.5,2,0,1,0,0,3,287.6666667,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,119,1,1,1,4,1,19.25,20,0,0,790.5,69,34,0,0,139,0,0,177.5,0,0,354.125,0,1,33,0,0,107,1,1,38,9.950186877,0.059351621,53680000,11.100597,0.605460956,19.46861969,285176741
2055,0,32248203.5,0,7,2,0,1,0,0,2,109.5,1,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,106,1,1,1,7,1,102.1428571,30,0,0,672.4333333,337,32,0,0,94.75,0,0,181.5,0,0,283,0,1,66,0,0,363,0,0,437,8.070118976,0.053026513,0,4.607583,0.255469789,12.38795661,239894
2056,1,105000000,105000000,15,4,1,1,1,2,5,67.6,1,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,105,1,1,1,3,0,61.33333333,30,0,0,306.5666667,337,12,0,1,78,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,25.91204858,0.052160954,125790000,10.640864,0.547381786,19.66608579,347434178
2057,0,28000000,28000000,6.5,2,0,1,1,0,5,402.2,2,0,13.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,128,1,1,1,5,1,44,26,1,0,248.3846154,15,8,1,1,29,0,0,606,0,0,329,0,0,81,0,0,363,0,0,681,6.909879622,0.063586687,33544000,10.850442,0.558162789,15.96202752,8555008
2058,0,35000000,35000000,5,1,1,1,0,0,3,297.6666667,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,101,1,1,1,16,2,33.3125,18,0,0,1008.333333,254,25,0,0,251,0,0,322,0,0,515.4444444,0,0,81,0,0,247,0,0,386,8.680417771,0.050298805,45080000,7.85217,0.379236804,17.29624009,32483410
2059,1,40000000,40000000,9,2,0,1,0,0,3,370,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,116,1,1,1,8,2,15.25,23,0,0,680.4347826,337,24,0,0,265,0,0,606,0,0,483,0,1,32,0,0,141,0,0,484,10,0.058,57280000,9.738371,0.502206704,18.90208339,161834276
2060,1,75000000,75000000,9,3,1,1,0,2,5,72.8,2,1,4.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,108,1,4,1,21,4,38.04761905,46,0,0,256.0434783,70,159,0,1,14.8,0,0,202,0,1,114.9090909,1,1,7,0,1,43,0,3,30.72222222,18.6752244,0.053892216,102000000,20.40426,0.946594598,19.4802064,288500217
2061,0,6861102,0,10,1,1,1,0,0,1,790,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,87,1,1,1,8,4,23.875,13,0,0,1251.692308,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,315,1.696561997,0.043262059,0,4.84886,0.251792177,15.74137877,6861102
2062,0,25000000,25000000,9.333333333,3,0,0,0,0,3,339.3333333,2,0,6.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100,0,2,1,3,2,79,10,0,0,328,240,8,0,0,379,0,0,606,0,0,533.6666667,0,0,81,0,0,363,0,0,681,6.163410249,0.049652433,29500000,6.636514,0.275008376,11.7684665,129115
2063,0,44000000,44000000,12,2,0,1,1,0,2,258.5,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,112,1,2,1,4,0,74,38,0,0,292.4736842,135,24,0,0,189.5,0,0,32.5,0,0,462.5,1,1,11,0,0,139,0,0,101.5,10.84760204,0.055610725,51920000,14.526049,0.601940288,16.32856992,12342632
2064,0,2000000,2000000,6.5,2,0,0,0,0,2,200,1,0,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,154,0,1,1,10,2,39.6,25,0,0,301.28,337,59,0,0,126.3333333,0,0,303,0,0,228.7142857,0,1,33.5,0,1,50,0,0,221.3333333,0.5,0.077,2864000,5.958138,0.307260511,16.8556648,20908467
2065,0,40000000,40000000,16,4,1,1,0,0,4,426.5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,87,1,1,1,7,0,19.57142857,30,0,0,436.5,78,39,0,0,129.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,1,4,9.910603875,0.043305127,50800000,8.695893,0.432572182,17.65433954,46471023
2066,1,2000000,2000000,10,5,0,0,0,0,1,948,2,1,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1,3,1,14,0,45.21428571,24,0,0,324.4583333,337,20,0,0,189.5,0,0,576,0,0,311.4,0,0,81,0,0,363,0,0,681,0.508097034,0.043850806,3440000,2.894009,0.172833345,15.22649778,4100000
2067,0,7500000,7500000,12.33333333,3,1,1,0,1,3,393.6666667,2,1,5.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,97,1,1,1,3,0,173,14,0,0,753.3571429,337,54,0,0,379,1,2,17.75,1,3,9.8,0,0,81,0,0,363,0,0,136.2,1.865660039,0.048379052,10065000,6.11959,0.3337814,11.8706069,143000
2068,1,18208591.75,0,8,2,0,1,0,0,2,248,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,115,1,3,1,6,0,66.66666667,20,0,0,1010.9,337,23,0,0,168.5,0,0,606,0,0,800.5,0,1,77,0,0,292,0,0,185,4.278365691,0.055744062,0,7.851263,1.143754739,16.20226289,10878107
2069,0,25000000,25000000,12.8,5,0,1,0,0,3,503,2,0,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,98,1,1,1,11,0,71,13,0,0,1592.769231,337,30,0,0,66.33333333,0,0,303,0,0,372.25,0,1,38,0,0,264,0,0,567.5,6.319321376,0.04927099,40750000,10.653446,0.688791575,16.56946518,15704614
2070,0,314038675.5,0,7,3,0,1,0,1,2,408,2,0,15.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,129,1,1,1,3,0,127,23,0,0,359.1304348,337,8,0,0,379,0,0,606,1,1,23.5,0,0,81,0,0,150,0,0,627,77.42196765,0.064051639,0,7.046825,0.292011122,14.41558311,1822250
2071,0,50000000,50000000,5,1,0,1,0,0,8,131.375,3,0,7.666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,121,1,1,1,4,1,18.5,19,0,0,1050.368421,184,72,0,0,123,0,0,606,0,0,717.4,0,1,66,0,0,267,0,0,113,12.42533616,0.060319043,66200000,6.506572,0.378267047,17.70959773,49111202
2072,0,1000000,1000000,10,3,0,0,0,0,2,506,1,0,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,112,0,1,0,1,1,11,12,0,0,1260.75,337,3,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,0.248259145,0.055804684,1306000,0.594488,0.030850761,12.91111381,404785
2073,0,2900000,2900000,7.5,2,1,1,0,0,4,369.75,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,86,1,1,1,27,4,11.96296296,14,0,0,496.0714286,337,28,0,0,379,0,0,86.4,0,0,200.125,0,0,81,0,0,225,0,0,340.5,0.715666104,0.042722305,3474200,7.202832,0.370524334,11.22416281,74918
2074,0,12000000,0,0.5,2,1,1,0,0,0,400,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,90,1,1,0,1,1,11,0,0,0,7787,337,2,0,0,189.5,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,2.973181163,0.044798407,0,0.14603,0.007264178,8.421342866,4542
2075,0,13220811,0,11,2,0,1,0,0,1,620,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,98,1,1,1,4,1,157.25,10,0,0,1452.1,249,2,0,0,379,0,0,606,0,0,1601,0,0,81,0,0,363,0,0,681,3.335151577,0.049221497,0,1.228145,0.071381774,14.22216562,1501785
