id,belongs_to_collection,original_budget,budget_processed,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,release_date,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue,log_budget,season,month,year,day_of_week,week_of_year,_budget_runtime_ratio,_budget_popularity_ratio,day
1259,0,1500000,1500000.0,8.25,4,0,1,0,0,1,944.0,2,0,8.5,1,10/1/93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,96,1,2,0,23,3,21.30434783,11,0,0,2126.909091,337,7,0,0,379.0,0,0,500.0,0,0,835.5,0,0,81.0,0,0,334.0,0,0,244.0,0.377638846,0.04816859,2337000.0,4.948569,0.271382918,12.9455355,418961.0,14.220976332738882,3,10,1993,5,39,15625.0,303117.9316687309,1
1260,0,5000000,5000000.0,6.5,2,1,1,0,0,4,189.0,1,1,3.0,1,11/25/11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,120,1,1,0,4,0,88.25,18,0,0,708.8333333,337,13,0,0,379.0,0,0,606.0,0,0,483.0,0,0,81.0,0,0,363.0,0,0,681.0,1.236362611,0.059671805,6170000.0,5.59686,0.290634409,14.94669168,3099314.0,15.424948670398354,3,11,2011,5,47,41666.666666666664,893358.0614844752,25
1261,0,0,10376206.0,8.5,4,0,0,0,0,4,442.0,1,0,14.0,0,9/26/12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,105,0,1,1,10,2,104.0,16,0,0,667.25,337,19,0,0,379.0,0,0,606.0,0,0,423.0,0,0,81.0,0,0,363.0,0,0,681.0,2.563200815,0.052186879,0.0,9.617662,0.502974342,16.29028665,11879046.0,16.15502595466377,3,9,2012,3,39,98821.00952380952,1078869.8958229143,26
1262,1,5000000,5000000.0,16.0,1,0,1,0,0,1,1043.0,1,1,3.0,1,11/12/93,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,97,1,2,1,2,1,200.0,17,0,0,846.2941176,337,17,0,0,379.0,0,0,606.0,0,0,502.5,0,0,81.0,0,0,363.0,0,0,227.0,1.258796153,0.048670346,7790000.0,1.155075,0.063345105,13.34632979,625513.5,15.424948670398354,3,11,1993,5,45,51546.39175257732,4328723.243079454,12
1263,1,15000000,15000000.0,10.0,4,1,1,0,0,1,400.0,1,1,3.0,1,4/14/11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,97,1,1,1,8,1,12.375,15,0,0,1288.266667,337,3,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,3.709087834,0.048234709,18510000.0,3.4949,0.181483581,15.34750053,4627375.0,16.52356082573315,1,4,2011,4,15,154639.17525773196,4291968.296660849,14
1264,0,60000000,60000000.0,5.0,1,1,1,0,0,6,288.0,1,1,3.0,1,4/24/09,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,109,1,1,1,5,2,94.8,12,1,0,872.1666667,3,21,0,0,172.0,0,1,17.0,0,1,242.3333333,0,1,29.0,0,1,43.0,0,0,232.5,14.86590581,0.054255849,76200000.0,11.328316,0.563520546,17.27246297,31720158.0,17.909855136853043,1,4,2009,5,17,550458.7155963302,5296462.422128761,24
1265,0,0,28208.0,8.5,2,1,1,0,0,2,200.0,1,1,3.0,1,2003/1/14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,104,1,1,1,4,2,14.25,13,0,0,834.6923077,337,5,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.006954299,0.05163853,0.0,3.524327,0.146043457,10.24739635,28208.0,10.247396354945186,1,1,2003,2,3,271.2307692307692,8003.797604478813,14
1266,1,16000000,16000000.0,16.6,5,1,0,0,0,7,122.4285714,1,0,11.0,0,7/8/00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,93,1,1,1,11,4,20.0,3,0,0,2595.666667,337,4,0,0,106.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,4.0,0.0465,22912000.0,10.264597,0.52934412,18.04104822,68411275.0,16.588099342704055,2,7,2000,6,27,172043.01075268816,1558755.789438202,8
1267,0,7000000,7000000.0,8.0,3,0,1,0,0,2,200.0,1,1,3.0,1,2001/1/10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,108,1,2,0,2,1,73.5,12,0,0,625.3333333,337,11,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,72.5,0,0,681.0,1.73263038,0.053731343,8764000.0,9.107829,0.471673553,10.746971,46488.0,15.76142084987672,4,1,2001,3,2,64814.81481481482,768569.5460465935,10
1268,0,10000000,10000000.0,8.0,3,0,1,1,0,1,181.0,1,1,3.0,1,6/12/98,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,100,1,1,1,27,1,10.81481481,22,0,0,511.0454545,337,8,0,0,189.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,253.0,0,0,521.0,2.50500751,0.05005005,14680000.0,6.426937,0.359799464,17.05829883,25605015.0,16.118095750958314,2,6,1998,5,24,100000.0,1555951.147490632,12
1269,0,802000,802000.0,8.666666667,3,0,1,0,0,1,620.0,1,1,3.0,1,10/21/42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,104,1,2,1,2,1,174.5,6,0,0,1297.833333,337,6,0,0,379.0,0,0,606.0,0,0,1489.0,0,0,81.0,0,0,363.0,0,0,681.0,0.192337024,0.05093046,542152.0,6.165341,0.734197642,15.2905026,4371000.0,13.594865133730668,3,10,2042,2,43,7711.538461538462,130082.01817223086,21
1270,0,260000000,260000000.0,16.33333333,3,1,1,1,1,1,62.0,1,1,3.0,1,2003/7/12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,132,1,1,1,16,2,4.75,28,0,0,372.1785714,337,132,0,0,37.9,0,0,606.0,0,1,12.4,0,0,81.0,0,0,363.0,0,2,25.44444444,64.22696426,0.065606362,316160000.0,14.670353,0.767214646,19.46497447,284139100.0,19.376192192825954,1,7,2003,6,28,1969696.9696969697,17722818.258020103,12
1271,0,120000,120000.0,6.5,4,0,1,0,0,0,400.0,1,1,3.0,1,9/13/00,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,87,1,1,1,0,0,400.0,7,0,0,2850.714286,337,2,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.03,0.0435,171840.0,1.62632,0.083869141,9.609452006,14904.0,11.695255355062795,3,9,2000,3,37,1379.3103448275863,73786.21673471396,13
1272,0,6000000,6000000.0,14.33333333,3,0,1,0,0,1,388.0,1,1,3.0,1,8/27/64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,139,1,1,1,13,1,69.15384615,20,0,0,434.75,337,16,0,0,379.0,0,0,606.0,0,0,295.5,0,0,40.5,0,0,363.0,0,0,549.0,1.408418965,0.067344961,1680000.0,15.11549,1.914650199,18.44315361,102272727.0,15.607270193858982,2,8,2064,3,35,43165.467625899284,396943.79738930066,27
1273,0,13000000,13000000.0,7.0,2,0,1,0,0,2,158.0,1,1,3.0,1,6/29/01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,99,1,2,1,10,2,46.7,15,0,0,592.3333333,276,22,0,0,379.0,0,0,214.0,0,0,238.0,0,0,81.0,0,0,113.0,0,0,309.0,3.246752436,0.049475262,18382000.0,6.236729,0.329246069,16.64454601,16929123.0,16.380459992348886,2,6,2001,5,26,131313.1313131313,2084425.9867632536,29
1274,0,25000000,25000000.0,7.333333333,3,0,1,0,0,1,671.0,2,1,3.5,1,5/4/84,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132,1,1,1,19,3,2.315789474,28,0,0,838.7142857,114,17,0,0,224.0,0,0,479.0,0,0,1025.0,0,0,81.0,0,0,363.0,0,0,665.0,6.351212929,0.066532258,43000000.0,7.492912,0.447484801,15.968837,8613462.0,17.034386422832473,1,5,1984,5,18,189393.9393939394,3336486.535541856,4
1275,1,230000,230000.0,7.0,1,0,1,0,0,1,400.0,1,1,3.0,1,7/22/77,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,89,1,1,1,10,2,59.6,13,0,0,599.0,337,8,0,0,265.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.058845668,0.045017704,424580.0,4.788002,0.249439572,17.03438642,25000000.0,12.345838935721968,2,7,1977,5,29,2584.2696629213483,48036.73849760297,22
1276,0,18000000,18000000.0,10.8,5,1,0,0,0,1,400.0,2,1,5.0,0,3/29/08,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,120,1,3,1,4,1,73.0,13,0,0,1609.0,337,16,0,1,27.0,0,0,606.0,0,0,322.5,0,0,40.5,0,0,363.0,0,0,681.0,4.464214854,0.059760956,23184000.0,4.918419,0.237545227,10.6026168,40239.0,16.705882371415992,1,3,2008,6,13,150000.0,3659712.6027693045,29
1277,0,0,35667420.25,8.333333333,3,0,1,0,0,2,198.5,1,1,3.0,1,8/7/87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,85,1,1,0,13,0,10.46153846,5,0,0,4025.0,337,11,0,0,211.0,0,0,606.0,0,0,439.0,0,0,81.0,0,0,185.0,0,0,448.0,9.033914265,0.042778057,0.0,0.941321,0.062650563,10.62699419,41232.0,17.38974826007633,2,8,1987,5,32,419616.7088235294,37890815.40728402,7
1278,0,5000000,5000000.0,8.333333333,3,0,1,0,0,3,494.6666667,1,1,3.0,1,10/27/89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,109,1,1,1,18,3,11.94444444,17,0,0,504.2352941,337,40,0,0,265.0,0,0,252.0,0,0,534.75,0,0,81.0,0,0,305.0,0,0,113.5,1.263864275,0.054801408,8150000.0,5.587765,0.361273287,16.62218061,16554699.0,15.424948670398354,3,10,1989,5,43,45871.55963302752,894812.1476117912,27
1279,0,1000000,1000000.0,8.666666667,3,0,0,0,0,1,400.0,1,0,28.0,0,2009/10/15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,93,0,1,1,1,0,400.0,7,0,0,1112.428571,337,2,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.24629177,0.046153846,1162000.0,1.896218,0.094871455,14.61666694,2228115.0,13.815511557963774,3,10,2009,4,42,10752.68817204301,527365.5244280985,15
1280,0,0,63751370.0,11.0,2,1,0,0,0,2,200.0,1,0,11.0,0,2011/12/16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,128,0,1,0,2,0,63.0,14,0,0,534.1428571,337,6,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,681.0,15.68586477,0.063492063,0.0,2.914029,0.131747829,16.77066008,19204593.0,17.970501247653914,3,12,2011,5,50,498057.578125,21877397.239354856,16
1281,0,9000000,22136967.0,7.5,2,1,1,0,0,6,351.1666667,1,1,4.0,0,2002/9/7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1,1,1,17,1,43.47058824,14,0,0,1142.571429,337,7,0,0,252.0,0,0,606.0,0,0,533.6666667,0,0,81.0,0,0,363.0,0,0,681.0,5.495704496,0.044843049,11.754,8.832907,0.458380826,16.91275953,22136967.0,16.91275952916391,4,9,2002,6,36,245966.3,2506192.6951115867,7
1282,0,4000000,4000000.0,9.5,4,0,1,0,0,1,196.0,1,1,3.0,1,12/18/69,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,143,1,4,1,5,2,79.0,17,0,0,458.0588235,337,11,0,0,359.0,0,0,606.0,0,0,741.0,0,1,31.0,0,0,336.0,0,0,653.0,0.934413297,0.069115515,760000.0,5.757907,0.842366306,15.60727019,6000000.0,15.201805169084134,4,12,2069,3,51,27972.027972027972,694696.8750971489,18
1283,0,4000000,4000000.0,7.0,2,0,1,0,0,1,400.0,1,1,3.0,1,10/25/13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,92,1,1,1,3,0,133.3333333,11,0,0,1561.181818,337,10,0,0,379.0,0,0,606.0,0,0,604.0,0,1,79.0,0,0,363.0,0,0,681.0,0.98712566,0.045702931,4792000.0,2.999052,0.154275672,12.76570843,350006.0,15.201805169084134,3,10,2013,5,43,43478.260869565216,1333754.799850086,25
1284,0,2000000,2000000.0,7.0,2,1,0,0,0,2,200.0,1,0,20.0,0,4/16/92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,105,1,2,1,12,3,15.66666667,15,0,0,519.1333333,337,35,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,1,123.0,0,0,340.5,0.504024129,0.052710843,3152000.0,4.126083,0.206727672,16.89123026,21665468.0,14.508658238524095,1,4,1992,4,16,19047.619047619046,484721.2234945346,16
1285,1,50000000,50000000.0,10.66666667,3,0,1,1,1,2,165.5,1,1,3.0,1,6/15/90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,106,1,1,1,18,2,42.94444444,27,0,0,830.8888889,337,17,0,0,281.0,1,1,45.0,1,0,623.5,0,1,38.0,0,0,227.0,0,0,136.0,12.62594379,0.053266332,80600000.0,14.383185,0.819340913,17.54077517,41482207.0,17.72753358339242,2,6,1990,5,24,471698.11320754717,3476281.5051047457,15
1286,1,22000000,22000000.0,9.333333333,3,0,1,0,0,1,267.0,1,1,3.0,1,12/7/83,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,117,1,1,1,4,0,55.0,17,0,0,867.1176471,196,14,0,0,169.0,0,0,606.0,0,0,822.0,0,1,34.0,0,0,237.0,0,0,373.0,5.594705781,0.059001513,38236000.0,9.737907,0.597071166,18.02974991,67642693.0,16.906553056777135,4,12,1983,3,49,188034.18803418803,2259212.3748973985,7
1287,0,700000,700000.0,7.0,2,0,1,0,0,1,620.0,1,1,3.0,1,5/25/32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,112,1,1,1,19,2,4.157894737,26,0,0,298.0,337,7,0,0,189.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,349.0,0,0,681.0,0.169531589,0.05511811,599200.0,11.118844,1.864745913,14.76871203,2594000.0,13.45883704259595,1,5,2032,2,22,6250.0,62956.185013478025,25
1288,1,1700000,1700000.0,15.0,2,0,1,0,0,2,135.5,1,1,3.0,1,6/15/73,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,93,1,1,1,3,1,80.33333333,17,0,0,1239.294118,337,10,0,0,335.0,0,0,606.0,0,0,1458.0,0,1,69.0,0,0,282.0,0,0,340.5,0.436711623,0.047136341,3260600.0,11.644764,0.650389599,15.99531721,8844595.0,14.346139397261565,2,6,1973,5,24,18279.56989247312,145988.36009042346,15
1289,1,0,6800000.0,14.0,3,0,1,0,0,1,762.0,1,1,3.0,1,3/5/54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79,1,1,1,16,0,33.5625,13,0,0,599.0,337,18,0,0,379.0,0,0,606.0,0,0,1601.0,0,1,25.66666667,0,0,363.0,0,0,681.0,1.611788431,0.038461538,0.0,7.390658,0.836539967,14.07787559,1300000.0,15.732433317205148,1,3,2054,4,10,86075.9493670886,920080.458329962,5
1290,0,15000000,15000000.0,8.0,3,0,1,0,0,1,267.0,1,1,3.0,1,7/11/86,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,96,1,1,1,1,0,400.0,14,0,0,427.0,95,21,0,0,226.0,0,0,606.0,0,0,916.6666667,0,0,40.5,0,0,363.0,0,0,648.0,3.80305644,0.048338369,25260000.0,4.079853,0.291666597,16.32580243,12308521.0,16.52356082573315,2,7,1986,5,28,156250.0,3676603.054080625,11
1291,0,8000000,8000000.0,9.0,3,0,1,1,0,4,217.75,2,1,3.5,1,12/14/84,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,163,1,2,1,6,1,31.66666667,7,0,0,1466.142857,337,2,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,2.032388137,0.082157258,13760000.0,11.842837,0.707267022,17.11827353,27187653.0,15.894952224644102,4,12,1984,5,50,49079.754601226996,675513.8148063679,14
1292,0,45000000,45000000.0,14.0,4,0,1,0,0,3,270.6666667,2,1,6.0,1,1/30/98,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,106,1,2,1,4,0,100.0,13,0,0,1111.923077,337,81,0,1,20.0,0,0,150.0,0,0,410.8,0,1,38.0,0,1,92.0,0,2,59.27272727,11.2725338,0.053053053,66060000.0,6.922458,0.387540236,16.23169457,11203026.0,17.622173069956816,4,1,1998,5,5,424528.30188679247,6500581.151954985,30
1293,0,40000000,40000000.0,8.25,4,1,1,1,1,5,105.6,1,1,3.0,1,2002/1/8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,90,1,2,1,17,0,36.17647059,28,0,0,538.8571429,198,11,0,0,379.0,0,1,131.0,0,0,326.0,0,1,37.0,0,1,29.0,0,0,112.0,9.920477453,0.044820717,51520000.0,7.001645,0.338158938,18.83385931,151161491.0,17.50439003707821,4,1,2002,2,2,444444.44444444444,5712943.172640144,8
1294,0,24000000,24000000.0,16.0,4,0,1,0,0,2,98.0,1,1,3.0,1,10/24/78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,134,1,1,1,5,0,66.6,10,0,0,1321.6,337,10,0,0,341.0,0,0,303.0,0,0,360.6666667,0,0,81.0,0,0,274.0,0,0,531.0,6.134210389,0.067745197,43872000.0,4.233081,0.255827859,16.86236618,21049053.0,16.993564429978885,3,10,1978,2,43,179104.4776119403,5669629.284202215,24
1295,1,20500000,20500000.0,7.5,2,0,1,0,0,3,65.33333333,1,1,3.0,1,3/16/83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99,1,1,1,15,1,15.2,47,0,0,344.2978723,198,17,0,0,379.0,0,0,303.0,0,0,400.25,0,0,81.0,0,0,363.0,0,0,340.5,5.213248568,0.049924357,35629000.0,16.603041,1.018000794,18.29270027,87987055.0,16.835935492889124,1,3,1983,3,11,207070.70707070708,1234713.5684360473,16
1296,1,28000000,28000000.0,7.5,2,0,1,0,0,3,439.3333333,1,1,3.0,1,12/22/00,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,99,1,1,1,6,0,89.83333333,13,0,0,2047.153846,129,29,0,0,379.0,0,0,504.0,0,0,412.0,0,1,32.0,0,0,363.0,0,0,109.0,7.0,0.0495,40096000.0,6.000716,0.309456254,17.31202836,33000337.0,17.147715103853763,4,12,2000,5,51,282828.28282828286,4666109.844225256,22
1297,0,10700000,10700000.0,12.0,2,0,1,0,0,1,666.0,1,1,3.0,1,1/28/94,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,89,1,1,1,2,1,96.5,12,0,0,1071.166667,337,6,0,0,379.0,0,0,606.0,0,0,1439.0,0,0,81.0,0,0,363.0,0,0,681.0,2.691122515,0.044633902,16478000.0,1.060709,0.057147095,14.02907316,1238080.0,16.185754392890075,4,1,1994,5,4,120224.7191011236,10087592.35567908,28
1298,0,0,24158729.0,10.33333333,3,0,1,0,0,2,501.0,1,1,3.0,1,1/23/98,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,91,1,1,1,8,1,64.25,24,0,0,1046.083333,54,8,0,0,379.0,0,0,606.0,0,0,426.3333333,0,0,81.0,0,0,363.0,0,0,520.0,6.051779758,0.045545546,0.0,10.754614,0.602075974,15.54260403,5624282.0,17.00015636342407,4,1,1998,5,4,265480.53846153844,2246359.469526289,23
1299,0,0,19679500.0,11.0,3,0,1,0,0,2,205.0,1,1,3.0,1,4/18/14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,90,1,1,0,0,0,400.0,4,0,0,2175.0,337,11,0,0,379.0,0,0,606.0,0,0,346.5,0,0,81.0,0,0,363.0,0,0,681.0,4.85171328,0.04468719,0.0,2.099788,0.087012442,10.5263732,37285.0,16.795088093575863,1,4,2014,5,16,218661.11111111112,9372136.615696441,18
1300,0,35000000,35000000.0,8.666666667,3,0,1,1,0,1,197.0,1,1,9.0,0,1/31/13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,97,1,1,1,6,1,94.83333333,35,0,0,400.4,199,19,0,0,258.0,0,0,173.0,0,0,118.5,0,0,81.0,0,1,51.0,0,0,681.0,8.637349528,0.048186786,41930000.0,10.430238,0.536546873,18.57751921,116980662.0,17.370858648025116,4,1,2013,4,5,360824.74226804124,3355628.126606507,31
1301,0,0,21251754.0,5.0,1,0,1,0,0,4,406.75,2,1,6.0,1,1/14/08,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,101,1,1,0,4,1,109.25,5,0,0,3728.8,337,2,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,5.27068866,0.050298805,0.0,11.823889,0.571059194,12.22911023,204660.0,16.871950038159774,4,1,2008,1,3,210413.40594059406,1797357.3669373926,14
1302,0,44000000,44000000.0,6.0,4,0,1,0,0,2,737.5,1,1,3.0,1,11/19/80,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,219,1,5,1,8,0,40.5,22,0,0,1179.5,337,11,0,0,379.0,0,0,606.0,0,0,563.0,0,0,81.0,0,0,267.0,0,0,440.25,11.22334456,0.110606061,78848000.0,4.393576,0.306684868,15.06378691,3484331.0,17.599700214609808,3,11,1980,3,47,200913.24200913243,10014621.347166862,19
1303,0,1500000,1500000.0,7.5,2,0,1,1,0,1,181.0,1,1,3.0,1,10/19/39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,129,1,1,1,10,1,17.1,0,0,0,7787.0,337,0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.360791924,0.063266307,1095000.0,8.168694,1.24069613,16.07727376,9600000.0,14.220976332738882,3,10,2039,3,42,11627.906976744185,183627.88470225473,19
1304,0,0,14078311.36,12.33333333,3,0,0,0,0,7,377.4285714,2,0,12.5,0,6/29/16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,80,0,1,1,8,2,6.75,5,0,0,1557.4,337,9,0,0,189.5,0,0,606.0,0,0,836.0,0,0,81.0,0,0,363.0,0,0,681.0,3.463933216,0.03968254,0.0,12.874084,0.582057562,13.73427339,921974.0,16.460146040714836,2,6,2016,3,26,175978.892,1093538.8770183572,29
1305,0,18000000,18000000.0,9.333333333,3,1,1,0,0,4,444.25,1,1,4.0,0,2009/4/8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,114,1,2,1,5,1,102.4,17,0,0,689.0,337,17,0,1,42.5,0,0,158.5,0,0,478.6666667,0,0,81.0,0,0,363.0,0,0,131.0,4.464214854,0.056772908,23184000.0,7.263988,0.350829337,17.06351853,25739015.0,16.705882371415992,3,4,2009,3,15,157894.73684210525,2477977.6618573708,8
1306,0,25000000,25000000.0,9.333333333,3,0,1,0,0,6,279.6666667,2,0,8.5,1,2007/6/1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,98,1,3,1,3,1,174.3333333,16,0,0,1391.25,227,17,0,0,379.0,0,0,606.0,0,0,532.3333333,0,1,27.0,0,0,163.0,0,0,681.0,6.243754684,0.048975512,35350000.0,7.637345,0.403186641,17.98121172,64437847.0,17.034386422832473,2,6,2007,5,22,255102.04081632654,3273388.854372822,1
1307,0,0,819084.0,7.5,2,0,1,0,0,1,951.0,1,1,3.0,1,2007/1/11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,105,1,1,0,5,0,80.0,20,0,0,133.7,337,19,0,0,379.0,0,0,606.0,0,0,379.25,0,0,81.0,0,0,363.0,0,0,681.0,0.202536967,0.052212829,0.0,2.69722,0.14006156,11.88196169,144633.0,13.61594314255369,2,1,2007,4,2,7800.8,303677.1194044238,11
1308,0,7000000,7000000.0,8.0,3,0,1,0,0,3,170.0,3,1,4.333333333,1,2008/3/1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,114,1,1,1,10,3,72.5,6,0,0,3573.833333,276,8,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,1,66.0,0,0,681.0,1.748251312,0.056971514,9898000.0,13.546984,0.715165149,15.1094141,3646994.0,15.76142084987672,2,3,2008,6,9,61403.508771929824,516720.17919265275,1
1309,0,61000000,61000000.0,8.0,3,1,1,0,0,6,170.3333333,1,1,3.0,1,2010/1/14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,145,1,1,1,10,1,40.5,71,0,0,178.5070423,54,81,0,1,17.6,0,0,606.0,0,0,128.0,0,0,40.5,0,1,82.0,0,1,57.125,15.03872101,0.071996028,71980000.0,154.801009,6.41474939,19.7272021,369330363.0,17.926384438531027,3,1,2010,4,2,420689.6551724138,394054.279064809,14
1310,0,0,12000000.0,8.0,3,1,1,0,0,0,400.0,1,1,3.0,1,1/14/10,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,93,1,2,1,4,0,100.0,12,0,0,1215.25,337,4,0,0,379.0,0,0,606.0,0,0,1583.0,0,0,81.0,0,0,363.0,0,0,681.0,2.970223509,0.046268657,0.0,1.954863,0.101237867,9.798182591,18000.0,16.300417291085605,4,1,2010,4,2,129032.25806451614,6138537.585498319,14
1311,0,3900000,3900000.0,4.0,2,0,1,0,0,2,198.5,1,1,4.0,0,12/12/66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,120,1,4,1,9,0,30.0,25,0,0,697.76,337,15,0,0,343.0,0,0,606.0,0,0,800.5,0,1,48.0,0,0,202.0,0,0,617.0,0.913700732,0.058083253,951600.0,6.997888,0.886614385,17.16013762,28350000.0,15.176487367510099,4,12,2066,7,49,32500.0,557311.0058349033,12
1312,0,30000000,30000000.0,9.5,2,0,1,0,0,2,315.5,1,1,3.0,1,4/25/03,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,90,1,1,1,24,0,23.625,22,0,0,879.8181818,177,28,0,1,86.0,0,0,297.0,0,0,288.6,1,1,8.0,0,1,96.0,1,1,21.0,7.477550524,0.044932601,41340000.0,17.955897,0.882556432,18.31819982,90259536.0,17.216707972959764,1,4,2003,5,17,333333.3333333333,1670760.3078810265,25
1313,0,33000000,33000000.0,12.0,2,1,0,0,0,9,196.0,2,0,10.0,0,2002/12/14,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,112,1,2,1,15,2,32.26666667,21,0,0,536.0952381,303,8,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,8.135701529,0.055610725,38940000.0,19.628834,0.81339296,17.70936961,49100000.0,17.312018149733785,4,12,2002,6,50,294642.85714285716,1681200.2180058172,14
